GEOID,pop_total,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,hhinc_total_hh,hhinc_lt10k,hhinc_10_15k,hhinc_15_20k,hhinc_20_25k,hhinc_25_30k,hhinc_30_35k,hhinc_35_40k,hhinc_40_45k,hhinc_45_50k,hhinc_50_60k,hhinc_60_75k,hhinc_75_100k,hhinc_100_125k,hhinc_125_150k,hhinc_150_200k,hhinc_200k_plus,rent_total_units,rent_lt100,rent_100_149,rent_150_199,rent_200_249,rent_250_299,rent_300_349,rent_350_399,rent_400_449,rent_450_499,rent_500_549,rent_550_599,rent_600_649,rent_650_699,rent_700_749,rent_750_799,rent_800_899,rent_900_999,rent_1000_1249,rent_1250_1499,rent_1500_1999,rent_2000_2499,rent_2500_2999,rent_3000_3499,rent_3500_plus,homeval_total_units,homeval_lt10k,homeval_10_15k,homeval_15_20k,homeval_20_25k,homeval_25_30k,homeval_30_35k,homeval_35_40k,homeval_40_50k,homeval_50_60k,homeval_60_70k,homeval_70_80k,homeval_80_90k,homeval_90_100k,homeval_100_125k,homeval_125_150k,homeval_150_175k,homeval_175_200k,homeval_200_250k,homeval_250_300k,homeval_300_400k,homeval_400_500k,homeval_500_750k,homeval_750k_1m,homeval_1m_1500k,homeval_1500k_2m,homeval_2m_plus,tenure_total,tenure_owner,tenure_renter,housing_total_units,housing_occupied,housing_vacant,vacant_for_rent,vacant_rented_not_occ,vacant_for_sale,vacant_sold_not_occ,vacant_seasonal,vacant_migrant,vacant_other
245102717003,1024,819,117,65,0,0,310,18,10,0,8,11,9,18,5,38,34,62,23,34,31,0,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,61,12,18,0,0,0,0,210,11,0,0,0,0,0,0,0,0,0,8,0,0,23,63,76,9,9,11,0,0,0,0,0,0,0,310,210,100,421,310,111,0,0,0,11,0,0,100
245102717004,1305,918,30,31,21,0,484,49,31,78,49,0,16,9,24,10,40,26,132,0,11,9,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,73,47,26,0,0,0,0,307,0,0,0,0,0,0,0,0,0,22,97,16,25,102,6,31,0,0,0,0,0,0,0,8,0,0,484,307,177,663,484,179,27,0,17,0,0,0,135
245101507013,778,581,99,75,0,0,253,5,23,5,5,58,8,9,5,18,32,27,5,12,12,29,0,90,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,25,8,42,0,0,0,0,163,0,0,0,0,0,0,7,0,0,0,30,21,21,22,45,6,0,11,0,0,0,0,0,0,0,0,253,163,90,287,253,34,0,0,0,0,0,0,34
245101507012,452,357,50,5,0,0,145,10,6,0,18,0,5,0,0,21,5,50,11,0,19,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,116,0,5,0,0,0,0,0,24,0,16,0,12,0,10,26,18,5,0,0,0,0,0,0,0,0,0,145,116,29,245,145,100,0,0,0,0,0,0,100
245102802004,701,538,31,42,12,0,281,40,0,21,0,24,27,18,0,6,0,22,67,14,0,13,29,87,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,24,0,0,28,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,8,0,0,12,12,59,30,6,29,38,0,0,0,0,0,0,0,281,194,87,322,281,41,22,0,0,0,0,0,19
245102802001,1137,871,246,147,19,0,349,6,0,0,0,9,0,10,0,7,54,54,68,36,41,42,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,22,0,12,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,54,40,104,43,0,0,0,6,14,0,0,349,305,44,460,349,111,44,0,22,0,0,0,45
245102802002,806,728,104,26,0,17,241,73,36,0,0,16,0,27,0,14,0,0,53,12,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,227,0,0,14,0,0,0,0,0,0,0,0,0,65,0,25,44,46,16,17,0,0,0,0,0,0,0,241,227,14,264,241,23,0,0,0,0,0,0,23
245102802005,823,653,72,21,7,0,252,12,0,0,0,0,0,8,59,18,0,16,76,15,13,35,0,20,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,12,12,35,67,42,64,0,0,0,0,0,0,0,0,252,232,20,364,252,112,0,0,0,0,0,0,112
245101902002,1077,680,44,19,14,0,324,32,29,65,19,0,23,19,24,32,22,11,24,0,12,12,0,238,0,0,3,0,13,0,19,0,0,8,0,19,5,21,0,0,32,59,37,10,12,0,0,0,86,0,0,8,3,6,0,0,7,0,9,5,5,6,5,11,0,0,0,15,6,0,0,0,0,0,0,324,86,238,620,324,296,0,0,66,11,12,0,207
245101902001,809,629,111,87,11,12,374,26,40,66,13,39,3,0,0,0,38,63,31,5,22,9,19,260,8,0,12,18,0,6,0,0,0,5,0,0,22,23,45,22,26,16,12,7,18,10,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5,0,32,32,15,0,10,0,0,0,0,374,114,260,519,374,145,11,0,17,11,7,0,99
245102201003,200,158,84,36,14,14,120,6,0,0,0,0,10,0,0,0,0,0,15,13,14,13,49,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,28,21,13,29,120,106,14,155,120,35,0,0,35,0,0,0,0
245102201001,1128,755,315,110,172,30,521,27,24,23,24,43,0,0,45,39,26,27,42,25,62,80,34,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,39,95,117,100,27,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,19,48,34,0,0,0,14,0,0,521,132,389,521,521,0,0,0,0,0,0,0,0
245102303001,290,255,134,60,16,26,164,10,0,0,0,0,0,6,0,0,17,20,12,46,15,21,17,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,91,46,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,164,5,159,164,164,0,0,0,0,0,0,0,0
245102303002,1141,957,402,145,95,3,566,0,18,6,24,0,9,14,9,0,27,38,107,98,71,85,60,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,110,46,31,3,3,326,0,0,0,0,5,0,0,0,0,7,0,0,0,7,18,14,6,62,67,90,50,0,0,0,0,0,566,326,240,602,566,36,0,0,36,0,0,0,0
245102502072,1258,735,111,8,7,19,362,59,6,35,34,35,12,7,15,28,29,22,17,30,19,14,0,220,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,38,46,83,47,0,0,0,0,0,142,4,0,0,0,0,0,0,13,10,13,51,0,5,11,5,7,0,13,10,0,0,0,0,0,0,0,362,142,220,414,362,52,5,0,0,0,0,0,47
245102503033,508,460,0,16,21,0,311,85,31,0,22,16,0,0,31,32,31,0,14,21,21,0,7,192,0,18,6,3,19,0,19,0,0,0,0,0,0,0,0,20,38,46,11,5,0,0,0,0,119,0,0,0,0,0,0,0,0,7,11,5,5,0,45,5,7,21,7,0,0,6,0,0,0,0,0,311,119,192,325,311,14,14,0,0,0,0,0,0
245102503031,667,394,4,10,0,0,229,26,0,29,18,11,5,28,0,3,73,24,3,9,0,0,0,82,0,0,0,0,0,0,0,0,10,17,0,0,0,0,0,3,17,14,16,0,0,0,0,0,147,6,0,0,0,0,0,0,21,14,7,0,26,0,26,41,6,0,0,0,0,0,0,0,0,0,0,229,147,82,245,229,16,0,0,0,0,16,0,0
245102602024,1522,1073,60,0,1,0,585,55,26,0,39,38,139,43,22,41,21,57,81,23,0,0,0,251,0,0,35,0,8,0,0,0,0,0,0,41,0,0,31,0,0,36,37,63,0,0,0,0,334,0,0,0,0,0,0,16,19,23,0,0,75,18,81,68,0,34,0,0,0,0,0,0,0,0,0,585,334,251,688,585,103,29,0,46,0,0,0,28
245102602022,2189,1371,78,16,0,0,1036,66,107,18,46,112,129,127,64,58,112,33,107,57,0,0,0,1036,0,0,0,0,0,0,0,0,0,0,0,213,31,0,204,198,155,123,76,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,1036,1200,1036,164,164,0,0,0,0,0,0
245102603026,1663,1053,120,45,22,15,549,134,45,97,74,32,0,0,0,66,60,0,29,12,0,0,0,400,0,0,0,0,0,0,0,0,45,0,97,73,0,0,0,17,52,66,0,50,0,0,0,0,149,0,0,0,0,0,0,0,0,47,0,0,0,0,44,41,0,0,0,0,0,17,0,0,0,0,0,549,149,400,625,549,76,0,0,0,0,0,0,76
245102603022,958,573,116,0,0,0,323,16,28,0,50,0,58,0,40,30,33,39,29,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,50,42,0,0,0,0,215,0,0,0,0,0,0,0,28,62,0,29,0,36,60,0,0,0,0,0,0,0,0,0,0,0,0,323,215,108,377,323,54,0,0,0,36,0,0,18
245102603021,1138,670,73,43,0,0,387,73,22,38,24,0,15,19,0,0,48,73,75,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,46,0,63,49,0,108,0,0,0,29,0,0,0,0,0,0,387,295,92,387,387,0,0,0,0,0,0,0,0
245102607001,1626,988,210,90,6,88,536,23,10,56,42,15,21,31,37,6,26,16,70,30,82,48,23,160,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,7,0,0,0,80,3,21,0,0,376,0,0,0,0,17,0,0,0,0,0,0,18,13,45,41,31,22,67,0,122,0,0,0,0,0,0,536,376,160,619,536,83,14,0,35,0,0,0,34
245102607002,1258,874,133,60,32,13,384,36,21,15,14,32,7,9,5,6,53,25,85,12,20,14,30,173,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,13,79,62,2,2,0,0,211,0,0,0,0,6,0,0,0,0,0,5,11,0,34,17,18,5,24,0,87,4,0,0,0,0,0,384,211,173,461,384,77,29,0,4,0,0,0,44
245102720041,1562,1070,350,106,28,89,667,29,29,0,25,60,0,77,41,13,86,105,98,78,8,18,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,54,188,336,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,17,650,734,667,67,52,0,0,0,0,0,15
245102720042,2336,1657,385,212,205,62,1175,111,42,143,87,109,101,36,75,43,61,53,53,122,0,71,68,513,0,0,0,49,0,0,66,0,0,0,0,0,0,0,0,0,82,77,147,28,17,0,0,0,662,0,0,0,0,0,0,0,0,0,0,0,0,32,123,168,108,0,71,61,35,64,0,0,0,0,0,1175,662,513,1182,1175,7,0,0,0,0,0,0,7
245102720061,2615,1754,305,130,56,18,1213,163,134,176,71,28,88,27,56,60,65,94,102,56,73,0,20,865,10,0,7,46,47,50,41,13,0,0,25,7,9,0,30,76,147,201,107,17,0,0,0,0,348,0,0,0,0,0,27,18,17,31,37,38,12,0,0,27,70,0,0,60,11,0,0,0,0,0,0,1213,348,865,1333,1213,120,71,0,7,0,21,0,21
245102720062,919,631,81,76,47,6,409,72,43,8,8,39,0,44,8,0,7,61,38,44,4,20,13,232,0,18,0,19,28,10,17,0,0,0,0,0,0,7,0,8,7,31,34,15,0,0,0,0,177,0,0,0,0,0,0,0,0,7,9,0,0,0,6,34,33,28,41,0,15,0,4,0,0,0,0,409,177,232,543,409,134,0,0,20,22,0,0,92
245102805001,849,422,32,0,0,0,372,193,15,107,25,15,0,0,0,0,0,0,17,0,0,0,0,372,23,63,34,63,53,82,0,19,13,0,0,3,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,372,402,372,30,30,0,0,0,0,0,0
245102805003,417,373,46,24,9,6,322,105,92,7,22,31,0,0,8,6,19,18,14,0,0,0,0,286,0,0,0,140,61,25,0,0,5,0,0,0,6,0,6,6,7,17,0,13,0,0,0,0,36,0,0,0,0,0,0,0,0,7,0,0,0,9,0,12,0,8,0,0,0,0,0,0,0,0,0,322,36,286,331,322,9,4,0,0,0,0,0,5
245101307006,1133,1002,218,185,48,101,638,31,49,69,49,0,0,29,14,20,53,40,62,119,17,31,55,402,0,0,0,0,0,0,0,0,127,0,17,99,0,0,0,0,0,0,16,60,64,19,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,0,0,103,39,32,15,7,0,0,0,0,638,236,402,689,638,51,0,0,0,0,0,0,51
245100702002,547,307,3,0,0,0,213,58,43,0,7,17,16,0,38,0,34,0,0,0,0,0,0,200,0,0,0,0,0,0,0,11,0,40,0,16,0,0,0,38,12,18,37,15,0,0,0,0,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,213,13,200,373,213,160,40,0,0,17,0,0,103
245100702001,620,284,0,15,23,0,147,14,17,15,23,0,3,0,0,5,11,0,0,0,23,25,11,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,36,37,0,0,0,0,0,57,0,0,0,0,0,3,0,14,0,0,0,0,0,0,15,0,0,14,0,11,0,0,0,0,0,0,147,57,90,261,147,114,17,0,16,0,0,0,81
245100702005,397,300,0,11,11,0,191,7,13,19,0,0,16,0,46,0,21,13,46,0,10,0,0,113,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,32,0,30,37,0,0,0,0,0,78,0,0,0,0,0,0,8,28,13,12,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,191,78,113,257,191,66,0,0,0,0,0,0,66
245100703001,533,369,4,30,0,0,210,48,9,14,13,14,18,0,9,17,21,8,15,7,0,17,0,133,0,0,0,0,7,0,0,6,0,0,0,0,6,18,0,11,30,13,17,20,0,0,0,0,77,0,0,0,0,0,0,18,0,0,7,11,8,10,8,0,0,0,15,0,0,0,0,0,0,0,0,210,77,133,321,210,111,31,0,0,6,0,0,74
245100704002,384,317,70,0,0,0,239,39,82,7,23,24,4,6,19,0,24,5,6,0,0,0,0,239,8,0,29,0,5,0,0,0,0,0,7,6,0,6,0,37,30,98,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,239,253,239,14,14,0,0,0,0,0,0
245100704003,832,458,74,27,4,1,344,83,54,63,1,15,71,0,0,21,0,8,2,17,9,0,0,335,0,0,0,0,7,35,0,24,0,12,0,0,1,12,23,53,42,65,4,21,17,0,0,0,9,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,9,335,383,344,39,23,0,16,0,0,0,0
245100804001,717,415,41,5,0,0,189,45,0,11,6,0,18,0,20,21,18,23,9,4,0,0,14,111,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,6,0,37,13,5,0,0,0,0,78,0,0,0,3,0,4,0,7,20,0,0,0,5,6,0,0,0,0,0,21,12,0,0,0,0,0,189,78,111,397,189,208,9,0,10,0,0,0,189
245101301001,413,383,50,105,0,12,162,20,22,19,0,0,0,0,0,0,36,27,0,23,15,0,0,122,0,0,0,0,19,0,0,0,0,0,0,0,22,19,0,0,20,0,27,0,15,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,0,0,11,0,0,0,0,0,0,162,40,122,347,162,185,15,0,0,14,0,0,156
245101301002,860,644,0,48,0,0,476,207,81,30,73,34,0,0,0,17,0,0,0,9,13,12,0,411,31,11,39,78,75,39,0,33,0,0,0,0,10,0,17,0,11,44,0,23,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,11,22,0,20,0,0,0,0,0,0,476,65,411,565,476,89,45,0,0,0,0,0,44
245101302002,539,405,66,57,0,0,208,46,13,0,24,0,0,25,13,6,5,0,19,26,0,0,31,127,0,0,0,0,0,0,25,0,13,0,0,0,0,0,0,0,49,0,0,21,19,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46,9,6,15,0,0,0,0,0,208,81,127,328,208,120,12,9,0,18,0,0,81
245101302001,876,580,183,98,5,0,329,28,0,6,30,0,5,25,0,41,8,0,52,51,26,57,0,128,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,9,41,46,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,64,6,77,8,5,0,0,0,0,329,201,128,481,329,152,16,0,0,16,0,0,120
245100905001,530,374,23,6,0,0,209,34,18,23,0,0,13,7,30,10,0,10,35,27,2,0,0,82,0,0,0,0,0,0,0,0,0,4,0,0,0,6,15,0,27,9,0,15,0,0,0,0,127,6,0,0,0,0,0,0,6,7,7,24,7,24,29,10,7,0,0,0,0,0,0,0,0,0,0,209,127,82,271,209,62,0,0,15,15,0,0,32
245102704024,1709,942,193,76,8,0,486,42,0,0,0,0,16,18,17,5,42,22,131,124,59,10,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,14,0,26,50,0,0,0,0,378,10,0,0,0,0,0,0,0,0,0,8,0,0,18,91,49,19,17,123,43,0,0,0,0,0,0,486,378,108,574,486,88,0,0,27,0,0,0,61
245102704023,629,488,103,18,0,10,201,18,9,10,11,7,0,10,8,0,0,26,7,79,2,5,9,39,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,0,0,9,0,11,0,0,0,0,162,0,0,8,0,0,0,0,0,0,7,0,0,0,10,0,45,58,16,18,0,0,0,0,0,0,0,201,162,39,227,201,26,0,0,13,0,0,0,13
245102504022,605,187,0,0,0,0,200,126,32,9,1,12,0,0,0,0,9,0,11,0,0,0,0,191,0,11,0,0,21,45,0,11,0,28,0,0,12,0,0,41,0,9,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,200,9,191,260,200,60,13,0,0,0,0,0,47
245102504024,1947,1212,84,12,0,0,503,20,41,11,0,82,24,0,25,0,54,47,87,29,21,0,62,253,0,0,0,0,0,0,0,0,0,0,0,24,0,29,72,0,30,46,20,25,0,0,0,0,250,0,0,0,0,0,0,0,11,24,7,73,76,13,34,12,0,0,0,0,0,0,0,0,0,0,0,503,250,253,586,503,83,0,0,17,0,0,0,66
245102504021,902,736,100,0,0,12,354,12,0,36,11,0,8,66,0,13,12,27,161,0,8,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,37,0,62,72,8,0,0,0,0,124,12,0,0,0,12,0,11,18,0,0,27,13,11,0,20,0,0,0,0,0,0,0,0,0,0,0,354,124,230,595,354,241,50,0,30,0,0,0,161
245102504023,997,686,0,84,0,0,479,56,0,0,15,77,27,11,25,20,72,40,63,49,17,7,0,255,0,0,0,0,0,0,0,0,0,0,11,31,0,21,20,27,33,45,15,52,0,0,0,0,224,0,0,0,0,0,0,0,30,11,0,21,0,24,40,0,12,15,60,0,0,0,11,0,0,0,0,479,224,255,649,479,170,16,0,0,0,0,0,154
245102605011,2826,2087,162,243,32,7,1019,37,89,65,43,35,51,93,4,9,108,101,198,91,37,35,23,531,0,0,0,0,22,54,0,8,18,0,0,11,0,0,0,77,43,134,57,93,0,0,12,0,488,0,9,0,0,0,0,0,0,8,15,25,64,30,137,121,42,21,9,0,0,0,7,0,0,0,0,1019,488,531,1272,1019,253,152,0,15,0,0,0,86
245102605012,1460,1005,178,66,21,0,443,43,37,18,7,7,8,45,36,0,53,35,77,39,30,8,0,154,0,0,0,0,0,0,0,0,13,0,9,0,0,16,0,9,0,18,72,17,0,0,0,0,289,0,10,0,0,0,0,0,0,0,21,0,12,0,67,27,82,32,38,0,0,0,0,0,0,0,0,443,289,154,520,443,77,50,0,0,0,0,0,27
245102605013,1223,811,54,50,0,0,389,22,8,18,7,18,48,17,13,17,42,31,121,0,16,11,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,34,0,5,0,49,14,0,0,0,261,16,9,0,0,0,0,0,0,0,0,17,41,57,61,15,12,11,22,0,0,0,0,0,0,0,0,389,261,128,417,389,28,0,0,0,0,0,0,28
245102611002,1042,889,392,194,79,35,516,14,15,17,9,9,6,6,4,6,10,42,49,66,66,119,78,105,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,14,3,29,24,5,0,8,411,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,10,21,31,62,129,94,53,0,0,0,0,516,411,105,589,516,73,30,0,0,12,5,0,26
245102611001,750,602,229,127,33,6,328,0,9,0,0,0,5,10,20,0,42,8,42,36,54,63,39,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,55,0,5,5,5,226,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,2,19,34,119,24,0,0,14,0,0,328,226,102,425,328,97,14,0,11,0,0,0,72
245102705022,1330,1043,223,154,0,0,580,36,29,39,29,18,0,25,41,27,19,93,63,69,0,55,37,151,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,5,60,68,0,0,0,0,0,0,429,0,8,0,0,0,0,0,0,0,0,0,0,9,30,89,149,83,19,26,16,0,0,0,0,0,0,580,429,151,625,580,45,0,0,22,0,0,0,23
245102705024,1308,822,183,164,13,23,458,40,17,32,0,21,0,34,0,41,15,40,72,61,26,14,45,149,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,45,67,7,0,0,21,0,0,0,309,15,0,0,0,0,0,0,0,0,0,7,0,0,8,80,53,47,58,3,19,9,10,0,0,0,0,458,309,149,486,458,28,0,0,0,0,0,0,28
245102705023,889,698,178,73,24,0,370,21,24,16,11,0,0,13,13,14,0,25,68,44,42,61,18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,8,0,0,0,339,0,0,0,0,0,0,0,0,0,0,7,7,0,44,25,55,85,81,25,10,0,0,0,0,0,0,370,339,31,410,370,40,0,0,9,0,0,0,31
245102707033,672,478,88,60,0,0,314,8,12,6,0,34,26,5,66,18,25,33,20,18,26,0,17,122,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,0,35,46,0,21,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,8,0,8,43,33,18,72,5,5,0,0,0,0,0,0,314,192,122,358,314,44,29,0,0,0,0,0,15
245100908001,491,367,47,0,0,0,172,30,40,22,0,0,0,25,20,13,0,0,0,22,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,20,0,11,0,0,0,0,122,14,0,0,0,0,15,0,7,0,25,0,0,22,39,0,0,0,0,0,0,0,0,0,0,0,0,172,122,50,274,172,102,20,0,0,0,0,0,82
245100908004,1168,748,55,0,0,9,287,23,13,20,25,9,33,50,0,0,20,23,20,29,6,16,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,52,20,19,0,0,0,0,167,15,0,0,20,15,33,7,0,19,23,15,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,287,167,120,530,287,243,0,0,0,41,39,0,163
245100908005,203,114,0,8,0,10,80,32,0,0,8,0,0,32,0,0,8,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,20,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,60,175,80,95,19,0,0,0,0,0,76
245100908002,601,479,9,43,0,0,217,28,19,17,34,6,7,0,15,0,22,16,36,17,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,36,0,0,0,0,0,119,0,17,6,23,0,28,0,0,0,36,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,217,119,98,287,217,70,0,0,0,20,0,0,50
245100908003,439,342,29,24,0,0,190,46,11,7,0,12,10,0,32,0,8,51,13,0,0,0,0,105,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,24,29,41,0,0,0,0,0,85,0,0,0,7,0,12,0,10,29,8,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,190,85,105,211,190,21,0,0,0,0,0,0,21
245101201001,1485,988,203,269,91,86,493,15,15,0,0,28,0,69,14,10,0,18,27,49,23,44,181,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,14,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,61,9,33,69,33,114,42,14,15,0,493,424,69,493,493,0,0,0,0,0,0,0,0
245101201002,833,671,191,162,88,192,444,15,10,18,18,18,22,17,15,0,45,59,54,20,26,62,45,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,95,121,21,29,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,21,0,18,0,17,17,20,41,8,9,3,13,0,0,0,444,167,277,460,444,16,0,0,0,0,16,0,0
245101201003,849,736,230,190,94,122,536,39,27,19,15,0,53,16,0,0,17,69,80,29,50,54,68,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,45,72,18,0,0,0,384,0,0,0,0,0,16,0,0,0,0,0,0,16,17,0,16,47,111,18,37,45,29,0,16,0,16,536,384,152,637,536,101,101,0,0,0,0,0,0
245102701022,1344,668,23,30,7,0,266,34,0,0,0,0,7,0,7,0,65,44,53,13,12,15,16,81,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,35,0,0,0,34,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,7,0,0,7,70,57,13,16,7,0,0,8,0,0,0,0,266,185,81,365,266,99,0,33,32,0,0,0,34
245102701024,986,733,152,10,6,10,384,9,14,17,0,21,24,23,19,10,70,48,21,56,2,20,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,353,16,0,0,0,0,0,0,0,9,0,0,24,24,43,43,99,5,61,0,29,0,0,0,0,0,0,384,353,31,486,384,102,0,0,35,0,0,0,67
245102701023,646,447,74,17,13,0,243,7,14,0,0,9,21,20,0,0,25,34,72,8,5,28,0,70,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,29,0,0,0,0,173,0,0,11,0,0,0,0,0,16,0,8,0,5,12,71,18,25,0,0,0,0,0,7,0,0,0,243,173,70,334,243,91,0,0,0,0,0,0,91
245102701021,729,587,70,115,6,0,330,8,19,10,40,39,0,8,0,0,4,45,46,31,80,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,301,7,0,12,0,0,0,0,0,0,0,0,0,0,86,10,56,92,20,10,0,8,0,0,0,0,0,330,301,29,362,330,32,0,0,0,0,0,0,32
245102705013,1022,827,102,38,25,0,469,47,6,13,6,0,13,15,44,49,64,68,91,23,10,20,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,47,0,0,0,0,375,8,0,0,0,0,0,0,0,0,0,11,15,0,24,54,90,117,37,7,0,6,0,0,6,0,0,469,375,94,511,469,42,0,0,4,0,0,0,38
245102705014,1724,1258,156,119,0,24,624,9,19,10,9,28,28,0,22,69,66,33,81,116,53,48,33,127,0,0,0,0,0,0,0,0,0,0,0,0,0,37,60,0,0,17,0,13,0,0,0,0,497,0,17,0,0,0,0,0,0,0,0,0,0,0,83,97,84,80,112,24,0,0,0,0,0,0,0,624,497,127,750,624,126,0,0,38,0,0,0,88
