GEOID,pop_total,male_18_19,male_20,male_21,male_22_24,male_25_29,male_30_34,female_18_19,female_20,female_21,female_22_24,female_25_29,female_30_34,male_35_39,male_40_44,male_45_49,male_50_54,male_55_59,male_60_61,male_62_64,female_35_39,female_40_44,female_45_49,female_50_54,female_55_59,female_60_61,female_62_64,male_65_66,male_67_69,male_70_74,male_75_79,male_80_84,male_85plus,female_65_66,female_67_69,female_70_74,female_75_79,female_80_84,female_85plus,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,hhinc_total_hh,hhinc_lt10k,hhinc_10_15k,hhinc_15_20k,hhinc_20_25k,hhinc_25_30k,hhinc_30_35k,hhinc_35_40k,hhinc_40_45k,hhinc_45_50k,hhinc_50_60k,hhinc_60_75k,hhinc_75_100k,hhinc_100_125k,hhinc_125_150k,hhinc_150_200k,hhinc_200k_plus,rent_total_units,rent_lt100,rent_100_149,rent_150_199,rent_200_249,rent_250_299,rent_300_349,rent_350_399,rent_400_449,rent_450_499,rent_500_549,rent_550_599,rent_600_649,rent_650_699,rent_700_749,rent_750_799,rent_800_899,rent_900_999,rent_1000_1249,rent_1250_1499,rent_1500_1999,rent_2000_2499,rent_2500_2999,rent_3000_3499,rent_3500_plus,homeval_total_units,homeval_lt10k,homeval_10_15k,homeval_15_20k,homeval_20_25k,homeval_25_30k,homeval_30_35k,homeval_35_40k,homeval_40_50k,homeval_50_60k,homeval_60_70k,homeval_70_80k,homeval_80_90k,homeval_90_100k,homeval_100_125k,homeval_125_150k,homeval_150_175k,homeval_175_200k,homeval_200_250k,homeval_250_300k,homeval_300_400k,homeval_400_500k,homeval_500_750k,homeval_750k_1m,homeval_1m_1500k,homeval_1500k_2m,homeval_2m_plus,tenure_total,tenure_owner,tenure_renter,housing_total_units,housing_occupied,housing_vacant,vacant_for_rent,vacant_rented_not_occ,vacant_for_sale,vacant_sold_not_occ,vacant_seasonal,vacant_migrant,vacant_other,avg_hh_size,yrbuilt_total,yrbuilt_owner_2014plus,yrbuilt_owner_2010_13,yrbuilt_owner_2000_09,yrbuilt_owner_1990_99,yrbuilt_owner_1980_89,yrbuilt_owner_1970_79,yrbuilt_owner_1960_69,yrbuilt_owner_1950_59,yrbuilt_owner_1940_49,yrbuilt_owner_pre1940,yrbuilt_renter_2014plus,yrbuilt_renter_2010_13,yrbuilt_renter_2000_09,yrbuilt_renter_1990_99,yrbuilt_renter_1980_89,yrbuilt_renter_1970_79,yrbuilt_renter_1960_69,yrbuilt_renter_1950_59,yrbuilt_renter_1940_49,yrbuilt_renter_pre1940,commute_total,commute_drive_alone,commute_carpool,commute_transit,commute_walk,commute_wfh,mobility_total,mobility_same_house,mobility_moved_same_county,mobility_moved_diff_county,mobility_moved_diff_state,mobility_moved_abroad,poverty_total_denom,poverty_below
245102709023,1309,0,0,0,0,0,51,19,26,0,0,8,17,13,50,61,54,7,4,13,86,76,0,34,194,0,0,0,28,11,43,0,0,46,6,82,13,18,20,935,187,217,5,26,564,6,26,35,55,0,0,5,0,66,16,18,45,30,11,42,209,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,17,60,0,0,0,453,0,6,0,5,0,0,0,0,0,0,0,0,0,10,18,119,130,97,68,0,0,0,0,0,0,0,564,453,111,628,564,64,29,0,0,13,0,0,22,2.32,564,453,0,0,0,0,0,0,0,310,59,84,111,0,0,0,0,0,0,0,90,581,393,28,31,23,82,,,,,,,,
245102709031,2377,161,108,20,165,152,78,551,68,74,43,15,94,74,34,2,31,26,2,15,64,4,0,111,19,27,25,6,29,0,14,0,0,18,49,0,57,0,0,946,188,65,0,0,489,27,11,0,19,0,60,0,7,50,52,20,40,44,85,74,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,69,89,175,16,0,22,0,7,6,0,0,489,420,69,533,489,44,0,0,0,0,0,0,44,2.37,489,420,0,0,0,14,0,0,0,120,249,37,69,0,0,0,0,0,0,0,50,945,485,26,95,169,150,,,,,,,,
245102709032,2425,110,346,127,90,0,18,153,99,154,167,84,105,0,15,32,35,37,59,0,0,8,0,26,133,107,41,0,48,30,0,12,0,0,33,11,43,0,12,889,153,261,97,60,658,11,74,84,12,35,36,0,37,0,30,31,6,38,4,91,169,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,35,0,0,0,0,443,11,0,0,0,0,0,0,0,0,0,0,0,18,70,0,14,28,4,70,148,80,0,0,0,0,0,658,443,215,688,658,30,0,30,0,0,0,0,0,2.16,658,443,0,39,0,0,0,6,18,96,175,109,215,0,0,0,0,0,0,96,70,1216,624,126,6,196,254,,,,,,,,
245102709033,510,0,0,0,0,25,0,40,107,0,0,23,0,23,0,0,0,6,0,0,23,11,28,19,0,0,25,0,0,8,0,0,0,0,0,11,0,12,0,214,81,89,8,0,194,51,0,0,15,0,0,11,0,19,0,0,52,23,0,23,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,38,38,0,0,0,0,0,0,0,194,124,70,232,194,38,0,0,0,0,0,0,38,2.63,194,124,0,0,0,0,0,0,28,50,46,0,70,0,0,0,0,0,0,19,51,248,113,112,0,0,23,,,,,,,,
245102710011,562,0,0,0,20,74,19,0,15,0,22,0,0,33,25,0,38,4,5,0,13,25,0,9,0,21,18,0,0,17,17,7,11,18,23,0,0,6,18,401,20,52,5,0,245,5,18,0,0,5,9,0,15,6,28,36,62,55,0,6,0,63,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,9,0,0,20,11,0,0,0,0,182,13,0,0,0,0,0,0,4,21,0,0,0,0,33,0,18,23,43,17,0,0,0,10,0,0,0,245,182,63,317,245,72,0,0,6,0,12,0,54,2.29,245,182,0,0,0,0,19,0,0,49,48,66,63,0,0,0,0,0,20,0,15,248,165,19,31,21,12,,,,,,,,
245102710012,507,0,0,0,13,0,21,0,14,0,0,18,0,23,0,13,0,0,15,13,43,5,14,20,6,16,0,0,0,23,22,5,0,39,5,17,8,96,0,422,79,5,10,0,199,23,16,0,0,5,20,5,0,24,21,10,0,9,14,41,11,102,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,20,13,19,39,6,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,27,0,15,0,5,0,10,0,40,0,0,0,0,0,0,199,97,102,210,199,11,0,0,0,0,0,0,11,2.55,199,97,0,0,0,5,17,0,0,16,27,32,102,0,0,0,21,0,20,33,18,204,105,19,37,18,25,,,,,,,,
245102710013,858,9,6,6,53,64,19,0,0,0,40,64,0,11,40,0,75,16,0,17,16,50,20,6,38,60,20,5,6,10,0,0,0,54,14,11,1,6,5,628,48,9,0,0,494,69,49,68,9,19,43,53,47,12,6,72,0,0,22,25,0,458,28,0,0,0,24,28,22,18,0,22,0,0,15,6,0,0,19,157,79,40,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,25,0,0,0,0,0,0,494,36,458,517,494,23,9,0,0,0,0,0,14,1.68,494,36,0,0,0,0,0,0,0,6,0,30,458,0,52,19,9,82,63,108,11,457,260,11,101,26,55,,,,,,,,
245102710021,847,0,0,0,40,29,19,0,0,11,31,17,0,12,35,12,24,40,14,0,0,29,78,11,13,0,13,0,71,9,0,9,10,31,92,9,16,17,16,626,93,55,0,0,389,58,23,0,17,28,0,0,0,23,23,87,36,63,0,9,22,146,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,10,40,8,0,51,8,0,0,243,0,0,0,0,0,0,0,0,0,0,0,9,0,16,34,37,8,23,23,48,11,34,0,0,0,0,389,243,146,432,389,43,0,17,0,0,0,0,26,2.16,389,243,0,0,11,0,10,0,0,60,118,44,146,0,0,0,70,17,0,0,31,401,233,37,11,31,66,,,,,,,,
245102710022,1068,0,11,0,0,100,1,12,0,0,0,108,29,29,57,0,28,4,0,5,118,13,21,13,0,12,10,0,0,15,0,0,10,0,0,10,0,0,0,583,79,12,0,0,347,26,10,0,0,32,29,9,12,33,0,35,148,13,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,61,192,26,0,0,0,35,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,13,0,0,0,0,0,0,347,35,312,364,347,17,0,0,0,0,0,0,17,3.03,347,35,0,0,0,0,0,0,0,10,0,25,312,0,36,0,0,13,34,12,9,464,362,13,0,0,57,,,,,,,,
245102710023,790,0,0,0,0,19,6,0,0,0,16,0,13,0,23,42,13,13,32,9,26,0,31,53,13,33,100,0,10,0,11,77,0,0,0,14,75,8,38,659,63,23,0,9,307,69,0,13,0,0,0,10,46,0,24,75,17,13,31,9,0,79,0,0,0,0,0,0,40,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,228,0,0,13,0,0,0,0,0,0,0,11,0,8,55,33,9,6,83,0,10,0,0,0,0,0,0,307,228,79,456,307,149,18,0,20,0,0,0,111,2.57,307,228,0,0,0,0,9,0,0,52,118,49,79,0,0,0,0,0,13,0,0,224,200,0,13,0,11,,,,,,,,
245102710024,945,0,0,0,64,0,0,9,0,0,0,0,0,81,49,24,14,9,23,16,75,49,0,0,22,48,14,0,9,0,23,0,0,18,0,33,0,17,112,636,18,87,0,23,406,46,17,9,14,0,0,76,40,9,41,31,18,76,23,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,51,0,0,0,0,328,0,12,0,0,0,0,0,0,76,0,9,0,0,38,0,155,21,17,0,0,0,0,0,0,0,0,406,328,78,443,406,37,19,0,18,0,0,0,0,2.33,406,328,0,0,0,0,0,0,0,169,69,90,78,0,0,0,0,0,0,0,11,296,261,0,18,0,17,,,,,,,,
245102711011,1823,142,40,14,60,0,42,352,50,50,85,0,80,47,15,80,39,98,32,22,26,4,51,37,25,0,72,0,15,4,9,18,0,7,32,16,9,20,10,810,123,163,66,54,615,70,94,6,53,37,12,0,44,0,23,53,47,78,9,34,55,347,32,0,16,0,13,92,0,0,0,0,5,0,0,0,0,30,22,13,57,60,7,0,0,0,268,9,0,0,0,0,0,0,0,0,0,0,9,7,11,8,11,11,36,81,74,0,4,7,0,0,0,615,268,347,658,615,43,0,0,0,0,0,0,43,1.81,615,268,0,0,7,134,11,41,53,22,0,0,347,0,10,3,90,27,67,6,116,732,256,27,28,202,219,,,,,,,,
245102711012,55,0,0,0,8,0,0,13,9,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,0,5,9,,,,,,,,
245102711013,863,38,0,0,24,3,45,10,0,0,17,3,17,16,18,18,11,33,13,0,53,0,23,29,51,18,0,7,15,5,0,5,0,21,40,63,2,7,0,516,84,136,3,93,276,27,0,5,0,35,0,0,0,13,4,8,26,25,61,32,40,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40,0,5,6,0,0,0,203,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,20,0,59,17,47,17,3,22,0,0,0,276,203,73,276,276,0,0,0,0,0,0,0,0,2.95,276,203,0,0,22,0,0,0,6,40,31,104,73,0,0,0,14,8,0,0,6,390,198,75,19,0,66,,,,,,,,
245102711021,1323,12,22,0,5,26,0,29,4,13,19,7,4,32,84,26,22,75,34,31,43,66,23,44,91,16,8,16,35,57,21,0,0,10,46,19,19,28,15,898,288,248,100,154,500,0,0,14,5,0,0,32,0,0,0,9,27,10,28,47,328,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,3,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,14,8,40,12,101,94,136,30,18,500,474,26,519,500,19,19,0,0,0,0,0,0,2.65,500,474,0,0,0,0,0,0,5,23,37,409,26,0,19,0,0,0,0,0,0,664,360,12,0,21,208,,,,,,,,
245102711022,3315,638,396,39,86,25,21,1138,426,285,123,26,3,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,7,0,0,0,0,107,22,29,13,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,12,0,12,12,0,0,0,0,0,0,0,0,2.0,12,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1099,294,131,52,282,326,,,,,,,,
245102712001,680,0,10,0,0,0,46,0,0,0,0,19,0,39,0,28,20,0,0,0,83,0,29,43,0,0,11,10,15,11,0,0,0,26,29,0,0,0,18,427,53,175,38,0,249,0,0,0,0,0,0,0,0,18,0,16,90,0,0,26,99,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,68,38,76,0,0,0,0,249,200,49,249,249,0,0,0,0,0,0,0,0,2.73,249,200,0,29,0,0,0,0,0,73,0,98,49,0,0,0,0,0,0,0,0,271,135,0,0,0,136,,,,,,,,
245102712002,1388,0,0,0,41,22,9,0,0,0,0,102,74,139,39,70,34,7,12,37,24,55,40,5,28,38,53,6,40,0,0,6,5,22,19,32,1,19,27,965,322,163,0,70,480,47,0,0,32,22,0,22,0,15,0,0,27,54,107,41,113,246,0,0,0,0,0,0,0,0,0,0,0,0,41,28,0,0,40,18,54,45,20,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,49,113,22,22,0,0,0,0,480,234,246,480,480,0,0,0,0,0,0,0,0,2.7,480,234,0,0,0,0,0,9,48,0,41,136,246,0,0,0,0,0,0,0,144,720,426,44,18,0,232,,,,,,,,
245102712003,1013,0,12,0,0,0,9,0,0,0,0,0,21,43,17,104,19,16,0,0,32,16,88,41,105,0,12,32,22,15,46,0,0,0,0,52,15,0,0,705,229,170,161,92,357,0,0,0,22,0,0,0,0,0,0,0,26,15,30,56,208,63,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,24,186,0,0,0,0,357,294,63,420,357,63,0,0,63,0,0,0,0,2.84,357,294,0,0,0,0,0,0,0,0,95,199,63,0,0,0,0,0,0,12,0,511,284,25,22,0,158,,,,,,,,
245102712004,1409,12,0,0,0,0,0,36,0,0,0,0,27,90,0,123,55,19,24,19,56,99,70,8,22,28,13,37,23,4,0,14,15,22,17,4,30,0,0,819,243,205,148,166,412,0,0,0,0,0,0,0,0,0,0,10,0,0,0,58,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,14,106,182,100,0,0,412,412,0,412,412,0,0,0,0,0,0,0,0,3.4,412,412,0,0,0,10,0,27,0,15,60,300,0,0,0,0,0,0,0,0,0,672,353,46,0,0,229,,,,,,,,
245102712005,725,0,0,0,10,15,0,0,0,0,0,13,48,14,18,26,6,44,0,47,0,54,6,18,34,0,14,6,29,28,15,0,0,0,67,30,27,20,0,579,86,150,196,0,239,18,0,0,0,0,0,0,0,0,0,0,0,15,48,14,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,48,15,79,79,0,0,0,239,239,0,239,239,0,0,0,0,0,0,0,0,2.57,239,239,0,0,0,0,0,0,0,95,15,129,0,0,0,0,0,0,0,0,0,392,143,32,14,0,136,,,,,,,,
245102712006,1018,18,10,0,6,41,0,0,0,0,0,0,0,47,14,47,88,26,9,41,34,34,0,105,14,8,62,0,0,34,59,0,0,17,38,51,41,17,0,827,316,327,13,42,410,0,0,0,0,0,0,0,0,0,14,81,36,25,9,45,200,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,134,184,51,8,0,0,410,394,16,494,410,84,0,0,0,0,0,0,84,2.48,410,394,0,15,21,0,34,17,42,80,14,171,16,0,0,0,0,0,0,0,0,541,323,5,0,0,213,,,,,,,,
245102713001,1347,60,0,0,10,17,53,44,0,0,105,13,6,9,43,42,50,65,0,31,57,71,42,93,38,16,46,26,28,14,20,10,16,0,0,50,51,7,0,914,342,196,57,38,621,11,23,0,105,0,9,0,25,0,12,0,109,73,0,58,196,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,154,58,12,9,0,358,0,0,0,0,0,0,0,0,0,6,0,0,0,0,20,0,0,0,3,9,15,210,43,41,0,11,621,358,263,646,621,25,0,0,25,0,0,0,0,2.16,621,358,23,0,35,7,23,34,9,52,0,175,263,0,0,0,4,0,0,196,8,708,442,59,20,9,168,,,,,,,,
245102713002,882,0,0,0,0,9,58,0,0,0,7,21,47,9,11,0,0,25,0,0,23,13,28,0,9,0,14,25,0,7,4,14,0,0,0,8,8,0,0,333,159,91,0,36,208,0,0,13,12,0,8,0,6,0,0,7,48,28,24,21,41,127,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0,6,14,46,36,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,29,6,11,0,0,208,81,127,250,208,42,0,0,0,0,11,0,31,4.24,208,81,0,0,0,0,0,0,0,4,8,69,127,0,0,0,0,0,0,0,34,266,181,0,0,0,85,,,,,,,,
245102713003,756,7,0,0,12,11,20,0,0,0,20,0,0,9,21,36,70,15,0,22,14,45,96,0,9,0,46,13,0,20,5,13,0,0,5,0,43,12,5,530,141,205,151,31,272,0,0,6,0,22,0,5,0,0,0,6,0,6,0,37,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,6,13,61,108,46,0,0,272,272,0,272,272,0,0,0,0,0,0,0,0,2.58,272,272,0,0,0,0,6,0,0,16,22,228,0,0,0,0,0,0,0,0,0,346,230,0,0,4,112,,,,,,,,
245102714001,750,12,3,6,6,6,0,20,6,18,64,8,0,0,0,0,30,48,12,23,0,0,26,34,20,25,18,19,30,20,11,0,0,19,46,44,14,0,18,471,115,159,69,50,254,11,36,0,0,0,0,0,8,0,0,0,14,5,18,36,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,11,20,8,0,23,35,45,11,31,34,0,254,254,0,254,254,0,0,0,0,0,0,0,0,2.5,254,254,0,0,0,14,57,36,0,0,0,147,0,0,0,0,0,0,0,0,0,305,176,8,42,11,68,,,,,,,,
245102714002,1969,16,0,2,0,15,56,0,5,0,53,15,53,44,41,151,72,45,0,36,52,43,109,147,28,1,31,49,15,41,0,0,11,27,24,46,0,1,0,1153,345,318,161,218,651,10,0,0,0,0,5,13,0,23,12,21,104,36,79,26,322,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,62,41,10,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,23,104,33,197,67,70,0,0,651,506,145,651,651,0,0,0,0,0,0,0,0,3.02,651,506,0,0,5,8,5,0,0,0,0,488,145,0,0,0,0,0,0,0,0,867,445,49,12,11,254,,,,,,,,
245102714003,1219,2,0,3,37,72,40,0,0,0,16,44,14,35,34,59,37,25,0,17,81,27,21,37,15,13,39,8,14,35,34,8,16,7,58,52,41,35,9,927,279,289,52,167,579,40,0,0,47,10,0,22,19,0,24,41,46,68,54,50,158,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,88,31,20,0,35,369,9,0,0,0,0,0,0,0,0,0,0,11,0,26,0,13,11,0,10,64,92,101,16,8,8,0,579,369,210,661,579,82,34,39,0,0,9,0,0,2.11,579,369,0,0,0,0,39,41,55,0,21,213,210,0,35,5,16,11,11,101,20,672,306,30,62,83,168,,,,,,,,
245102715011,614,20,0,5,10,0,0,7,0,0,0,0,0,13,43,24,52,8,5,0,37,10,15,14,71,0,0,4,0,22,38,15,21,5,9,6,21,18,15,466,73,77,59,12,249,9,13,0,0,0,0,0,15,0,0,17,34,67,13,52,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,56,55,35,19,28,25,0,0,249,245,4,249,249,0,0,0,0,0,0,0,0,2.33,249,245,0,0,0,0,8,10,14,76,0,137,4,0,0,0,0,0,0,0,4,354,202,35,0,28,76,,,,,,,,
245102715012,1861,0,0,0,9,30,59,45,0,0,0,37,13,30,170,52,76,27,25,11,95,98,37,112,18,26,23,19,0,19,0,27,0,0,7,13,5,0,63,1092,296,316,90,108,468,0,28,0,0,0,0,5,0,6,12,16,22,82,35,45,217,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,28,17,4,0,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,7,8,47,57,149,40,0,63,0,468,389,79,468,468,0,0,0,0,0,0,0,0,3.98,468,389,0,0,0,8,0,0,13,111,34,223,79,0,0,0,0,0,0,0,17,731,427,53,47,0,204,,,,,,,,
245102715013,1105,24,0,0,0,29,44,0,0,6,12,53,56,0,23,25,38,7,21,46,74,23,65,85,15,0,76,13,0,27,11,11,0,10,46,0,0,18,17,833,192,178,125,23,522,16,13,55,19,0,17,44,0,8,64,60,71,26,15,24,90,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,80,160,44,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,66,34,5,0,0,522,133,389,556,522,34,34,0,0,0,0,0,0,2.12,522,133,0,11,51,5,51,0,7,8,0,0,389,0,0,0,72,36,61,95,90,563,423,0,55,20,41,,,,,,,,
245102715014,1047,18,0,0,0,0,30,0,0,0,0,0,26,38,29,52,37,38,9,0,14,33,119,33,34,0,9,0,28,0,21,6,9,21,25,32,16,81,95,835,174,270,204,57,538,95,0,0,61,0,0,0,0,34,24,6,36,43,0,10,229,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,18,45,0,4,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,20,42,91,0,14,51,78,48,6,0,0,538,375,163,655,538,117,24,0,48,0,0,0,45,1.95,538,375,0,0,11,0,25,87,54,9,23,166,163,0,70,0,0,19,0,0,48,505,339,0,13,27,126,,,,,,,,
245102715031,914,0,0,0,4,11,12,8,0,0,7,0,34,6,0,48,5,10,5,6,0,30,27,17,14,19,15,6,24,66,65,46,26,17,16,136,38,49,62,810,165,279,77,48,621,17,4,10,11,23,21,26,13,17,48,93,87,53,27,47,124,109,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,15,51,19,0,5,0,0,512,0,0,0,5,0,0,0,0,0,5,0,6,0,12,56,76,109,57,39,48,38,30,29,2,0,0,621,512,109,641,621,20,0,0,0,0,0,0,20,1.47,621,512,0,0,0,42,3,285,168,11,3,0,109,0,0,0,0,0,57,47,5,404,204,5,4,17,163,,,,,,,,
245102716001,523,0,0,0,0,49,0,0,0,0,29,61,52,33,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,13,31,0,0,0,0,0,29,11,0,299,46,0,0,0,182,0,13,48,0,40,0,20,0,0,33,0,28,0,0,0,0,142,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,18,68,43,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,0,0,0,0,0,0,0,182,40,142,275,182,93,0,0,0,0,0,0,93,2.87,182,40,0,0,0,0,29,0,0,11,0,0,142,0,35,0,0,28,13,15,18,101,72,0,29,0,0,,,,,,,,
245102716002,534,21,0,0,38,14,47,0,0,0,44,0,50,0,0,0,15,0,0,0,21,21,0,0,0,18,0,0,0,62,0,0,12,0,0,13,0,0,16,289,47,14,0,39,219,0,0,47,21,12,0,0,0,0,29,31,79,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,21,29,21,0,0,0,87,0,0,0,0,0,0,0,0,0,0,12,0,15,16,0,0,0,15,29,0,0,0,0,0,0,0,219,87,132,277,219,58,28,0,0,0,0,0,30,2.44,219,87,0,15,0,0,0,0,29,27,0,16,132,0,0,29,0,0,21,68,0,214,167,18,29,0,0,,,,,,,,
245102716003,809,73,16,0,0,0,18,0,0,0,39,0,19,33,70,0,69,0,0,0,0,42,0,0,22,0,74,0,71,0,22,0,12,0,0,0,30,23,25,530,33,23,0,0,289,27,16,11,0,0,0,0,0,31,84,44,53,23,0,0,0,54,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,19,18,11,0,33,65,63,26,0,0,0,0,0,0,0,0,289,235,54,326,289,37,37,0,0,0,0,0,0,2.52,289,235,0,0,0,0,0,0,33,30,30,142,54,0,0,0,0,0,0,0,14,355,260,14,0,0,62,,,,,,,,
245102716004,1389,0,17,0,0,28,69,6,41,0,46,53,0,0,13,29,17,0,0,15,101,52,51,8,18,0,52,0,0,47,0,0,0,12,0,7,24,0,0,596,56,27,0,0,364,56,37,0,99,0,0,0,0,0,0,73,42,17,28,0,12,238,0,0,0,0,0,12,26,0,85,0,0,0,0,0,0,0,0,0,0,69,46,0,0,0,126,0,0,0,0,0,0,0,20,10,0,0,25,37,0,13,14,0,0,0,7,0,0,0,0,0,0,364,126,238,496,364,132,22,0,0,0,0,0,110,3.82,364,126,0,0,0,0,0,0,0,69,47,10,238,0,0,0,0,85,0,0,55,424,239,139,17,0,12,,,,,,,,
245102716005,500,6,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,14,0,89,0,92,0,0,0,23,39,41,11,0,0,9,0,55,417,58,8,0,0,198,0,11,17,0,75,0,15,0,0,11,16,53,0,0,0,0,107,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,14,39,16,0,0,0,0,198,91,107,198,198,0,0,0,0,0,0,0,0,2.53,198,91,0,0,0,0,0,0,0,25,16,50,107,0,0,0,0,0,0,15,75,70,40,10,0,12,8,,,,,,,,
